Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
18/07/2022 3:10:50 PM,"827","24.3","48","997"
18/07/2022 3:11:50 PM,"827","24.3","48","997"
18/07/2022 3:12:50 PM,"827","24.3","48","997"
18/07/2022 3:13:50 PM,"827","24.3","48","997"
18/07/2022 3:14:50 PM,"827","24.3","48","997"
18/07/2022 3:15:50 PM,"858","24.4","49","997"
18/07/2022 3:16:50 PM,"858","24.4","49","997"
18/07/2022 3:17:50 PM,"858","24.4","49","997"
18/07/2022 3:18:50 PM,"858","24.4","49","997"
18/07/2022 3:19:50 PM,"858","24.4","49","997"
18/07/2022 3:20:50 PM,"875","24.5","49","997"
18/07/2022 3:21:50 PM,"875","24.5","49","997"
18/07/2022 3:22:50 PM,"875","24.5","49","997"
18/07/2022 3:23:50 PM,"875","24.5","49","997"
18/07/2022 3:24:50 PM,"875","24.5","49","997"
18/07/2022 3:25:50 PM,"934","24.5","51","997"
18/07/2022 3:26:50 PM,"934","24.5","51","997"
18/07/2022 3:27:50 PM,"934","24.5","51","997"
18/07/2022 3:28:50 PM,"934","24.5","51","997"
18/07/2022 3:29:50 PM,"934","24.5","51","997"
18/07/2022 3:30:50 PM,"954","24.3","49","997"
18/07/2022 3:31:50 PM,"954","24.3","49","997"
18/07/2022 3:32:50 PM,"954","24.3","49","997"
18/07/2022 3:33:50 PM,"954","24.3","49","997"
18/07/2022 3:34:50 PM,"954","24.3","49","997"
18/07/2022 3:35:50 PM,"959","23.7","49","997"
18/07/2022 3:36:50 PM,"959","23.7","49","997"
18/07/2022 3:37:50 PM,"959","23.7","49","997"
18/07/2022 3:38:50 PM,"959","23.7","49","997"
18/07/2022 3:39:50 PM,"959","23.7","49","997"
18/07/2022 3:40:50 PM,"953","23.9","49","997"
18/07/2022 3:41:50 PM,"953","23.9","49","997"
18/07/2022 3:42:50 PM,"953","23.9","49","997"
18/07/2022 3:43:50 PM,"953","23.9","49","997"
18/07/2022 3:44:50 PM,"953","23.9","49","997"
18/07/2022 3:45:50 PM,"1016","24.1","50","997"
18/07/2022 3:46:50 PM,"1016","24.1","50","997"
18/07/2022 3:47:50 PM,"1016","24.1","50","997"
18/07/2022 3:48:50 PM,"1016","24.1","50","997"
18/07/2022 3:49:50 PM,"1016","24.1","50","997"
18/07/2022 3:50:50 PM,"1016","24.2","50","997"
18/07/2022 3:51:50 PM,"1016","24.2","50","997"
18/07/2022 3:52:50 PM,"1016","24.2","50","997"
18/07/2022 3:53:50 PM,"1016","24.2","50","997"
18/07/2022 3:54:50 PM,"1016","24.2","50","997"
18/07/2022 3:55:50 PM,"944","24.4","52","997"
18/07/2022 3:56:50 PM,"944","24.4","52","997"
18/07/2022 3:57:50 PM,"944","24.4","52","997"
18/07/2022 3:58:50 PM,"944","24.4","52","997"
18/07/2022 3:59:50 PM,"944","24.4","52","997"
18/07/2022 4:00:50 PM,"989","24.5","53","997"
18/07/2022 4:01:50 PM,"989","24.5","53","997"
18/07/2022 4:02:50 PM,"989","24.5","53","997"
18/07/2022 4:03:50 PM,"989","24.5","53","997"
18/07/2022 4:04:50 PM,"989","24.5","53","997"
18/07/2022 4:05:50 PM,"992","24.5","52","997"
18/07/2022 4:06:50 PM,"992","24.5","52","997"
18/07/2022 4:07:50 PM,"992","24.5","52","997"
18/07/2022 4:08:50 PM,"992","24.5","52","997"
18/07/2022 4:09:50 PM,"992","24.5","52","997"
18/07/2022 4:10:50 PM,"955","24.1","49","997"
18/07/2022 4:11:50 PM,"955","24.1","49","997"
18/07/2022 4:12:50 PM,"955","24.1","49","997"
18/07/2022 4:13:50 PM,"955","24.1","49","997"
18/07/2022 4:14:50 PM,"955","24.1","49","997"
18/07/2022 4:15:50 PM,"940","23.8","50","997"
18/07/2022 4:16:50 PM,"940","23.8","50","997"
18/07/2022 4:17:50 PM,"940","23.8","50","997"
18/07/2022 4:18:50 PM,"940","23.8","50","997"
18/07/2022 4:19:50 PM,"940","23.8","50","997"
18/07/2022 4:20:50 PM,"963","23.9","50","997"
18/07/2022 4:21:50 PM,"963","23.9","50","997"
18/07/2022 4:22:50 PM,"963","23.9","50","997"
18/07/2022 4:23:50 PM,"963","23.9","50","997"
18/07/2022 4:24:50 PM,"963","23.9","50","997"
18/07/2022 4:25:50 PM,"944","24.1","51","997"
18/07/2022 4:26:50 PM,"944","24.1","51","997"
18/07/2022 4:27:50 PM,"944","24.1","51","997"
18/07/2022 4:28:50 PM,"944","24.1","51","997"
18/07/2022 4:29:50 PM,"944","24.1","51","997"
18/07/2022 4:30:50 PM,"951","24.1","51","997"
18/07/2022 4:31:50 PM,"951","24.1","51","997"
18/07/2022 4:32:50 PM,"951","24.1","51","997"
18/07/2022 4:33:50 PM,"951","24.1","51","997"
18/07/2022 4:34:50 PM,"951","24.1","51","997"
18/07/2022 4:35:50 PM,"946","24.2","51","997"
18/07/2022 4:36:50 PM,"946","24.2","51","997"
18/07/2022 4:37:50 PM,"946","24.2","51","997"
18/07/2022 4:38:50 PM,"946","24.2","51","997"
18/07/2022 4:39:49 PM,"946","24.2","51","997"
18/07/2022 4:40:49 PM,"949","24.3","51","997"
18/07/2022 4:41:49 PM,"949","24.3","51","997"
18/07/2022 4:42:49 PM,"949","24.3","51","997"
18/07/2022 4:43:49 PM,"949","24.3","51","997"
18/07/2022 4:44:49 PM,"949","24.3","51","997"
18/07/2022 4:45:49 PM,"935","24.1","48","997"
18/07/2022 4:46:49 PM,"935","24.1","48","997"
18/07/2022 4:47:49 PM,"935","24.1","48","997"
18/07/2022 4:48:49 PM,"935","24.1","48","997"
18/07/2022 4:49:49 PM,"935","24.1","48","997"
18/07/2022 4:50:49 PM,"918","23.6","48","997"
18/07/2022 4:51:49 PM,"918","23.6","48","997"
18/07/2022 4:52:49 PM,"918","23.6","48","997"
18/07/2022 4:53:49 PM,"918","23.6","48","997"
18/07/2022 4:54:49 PM,"918","23.6","48","997"
18/07/2022 4:55:49 PM,"941","23.7","49","997"
18/07/2022 4:56:49 PM,"941","23.7","49","997"
18/07/2022 4:57:49 PM,"941","23.7","49","997"
18/07/2022 4:58:49 PM,"941","23.7","49","997"
18/07/2022 4:59:49 PM,"941","23.7","49","997"
18/07/2022 5:00:49 PM,"935","23.8","50","997"
18/07/2022 5:01:49 PM,"935","23.8","50","997"
18/07/2022 5:02:49 PM,"935","23.8","50","997"
18/07/2022 5:03:49 PM,"935","23.8","50","997"
18/07/2022 5:04:49 PM,"935","23.8","50","997"
18/07/2022 5:05:49 PM,"947","24.0","50","997"
18/07/2022 5:06:49 PM,"947","24.0","50","997"
18/07/2022 5:07:49 PM,"947","24.0","50","997"
18/07/2022 5:08:49 PM,"947","24.0","50","997"
18/07/2022 5:09:49 PM,"947","24.0","50","997"
18/07/2022 5:10:49 PM,"925","24.0","50","997"
18/07/2022 5:11:49 PM,"925","24.0","50","997"
18/07/2022 5:12:49 PM,"925","24.0","50","997"
18/07/2022 5:13:49 PM,"925","24.0","50","997"
18/07/2022 5:14:49 PM,"925","24.0","50","997"
18/07/2022 5:15:49 PM,"928","24.1","50","997"
18/07/2022 5:16:49 PM,"928","24.1","50","997"
18/07/2022 5:17:49 PM,"928","24.1","50","997"
18/07/2022 5:18:49 PM,"928","24.1","50","997"
18/07/2022 5:19:49 PM,"928","24.1","50","997"
18/07/2022 5:20:49 PM,"934","24.2","50","997"
18/07/2022 5:21:49 PM,"934","24.2","50","997"
18/07/2022 5:22:49 PM,"934","24.2","50","997"
18/07/2022 5:23:49 PM,"934","24.2","50","997"
18/07/2022 5:24:49 PM,"934","24.2","50","997"
18/07/2022 5:25:49 PM,"934","24.1","48","997"
18/07/2022 5:26:49 PM,"934","24.1","48","997"
18/07/2022 5:27:49 PM,"934","24.1","48","997"
18/07/2022 5:28:49 PM,"934","24.1","48","997"
18/07/2022 5:29:49 PM,"934","24.1","48","997"
18/07/2022 5:30:49 PM,"924","23.5","48","997"
18/07/2022 5:31:49 PM,"924","23.5","48","997"
18/07/2022 5:32:49 PM,"924","23.5","48","997"
18/07/2022 5:33:49 PM,"924","23.5","48","997"
18/07/2022 5:34:49 PM,"924","23.5","48","997"
18/07/2022 5:35:49 PM,"940","23.6","49","997"
18/07/2022 5:36:49 PM,"940","23.6","49","997"
18/07/2022 5:37:49 PM,"940","23.6","49","997"
18/07/2022 5:38:49 PM,"940","23.6","49","997"
18/07/2022 5:39:49 PM,"940","23.6","49","997"
18/07/2022 5:40:49 PM,"964","23.8","49","997"
18/07/2022 5:41:49 PM,"964","23.8","49","997"
18/07/2022 5:42:49 PM,"964","23.8","49","997"
18/07/2022 5:43:49 PM,"964","23.8","49","997"
18/07/2022 5:44:49 PM,"964","23.8","49","997"
18/07/2022 5:45:49 PM,"987","23.9","49","997"
18/07/2022 5:46:49 PM,"987","23.9","49","997"
18/07/2022 5:47:49 PM,"987","23.9","49","997"
18/07/2022 5:48:49 PM,"987","23.9","49","997"
18/07/2022 5:49:49 PM,"987","23.9","49","997"
18/07/2022 5:50:49 PM,"961","24.0","49","997"
18/07/2022 5:51:49 PM,"961","24.0","49","997"
18/07/2022 5:52:49 PM,"961","24.0","49","997"
18/07/2022 5:53:49 PM,"961","24.0","49","997"
18/07/2022 5:54:49 PM,"961","24.0","49","997"
18/07/2022 5:55:49 PM,"989","24.1","50","997"
18/07/2022 5:56:49 PM,"989","24.1","50","997"
18/07/2022 5:57:49 PM,"989","24.1","50","997"
18/07/2022 5:58:49 PM,"989","24.1","50","997"
18/07/2022 5:59:49 PM,"989","24.1","50","997"
18/07/2022 6:00:49 PM,"956","24.2","50","997"
18/07/2022 6:01:49 PM,"956","24.2","50","997"
18/07/2022 6:02:49 PM,"956","24.2","50","997"
18/07/2022 6:03:49 PM,"956","24.2","50","997"
18/07/2022 6:04:49 PM,"956","24.2","50","997"
18/07/2022 6:05:49 PM,"950","23.9","47","997"
18/07/2022 6:06:49 PM,"950","23.9","47","997"
18/07/2022 6:07:49 PM,"950","23.9","47","997"
18/07/2022 6:08:49 PM,"950","23.9","47","997"
18/07/2022 6:09:49 PM,"950","23.9","47","997"
18/07/2022 6:10:49 PM,"930","23.4","48","997"
18/07/2022 6:11:49 PM,"930","23.4","48","997"
18/07/2022 6:12:49 PM,"930","23.4","48","997"
18/07/2022 6:13:49 PM,"930","23.4","48","997"
18/07/2022 6:14:49 PM,"930","23.4","48","997"
18/07/2022 6:15:49 PM,"943","23.6","49","997"
18/07/2022 6:16:49 PM,"943","23.6","49","997"
18/07/2022 6:17:49 PM,"943","23.6","49","997"
18/07/2022 6:18:49 PM,"943","23.6","49","997"
18/07/2022 6:19:49 PM,"943","23.6","49","997"
18/07/2022 6:20:49 PM,"937","23.8","49","997"
18/07/2022 6:21:49 PM,"937","23.8","49","997"
18/07/2022 6:22:49 PM,"937","23.8","49","997"
18/07/2022 6:23:49 PM,"937","23.8","49","997"
18/07/2022 6:24:49 PM,"937","23.8","49","997"
18/07/2022 6:25:49 PM,"925","23.9","49","997"
18/07/2022 6:26:49 PM,"925","23.9","49","997"
18/07/2022 6:27:49 PM,"925","23.9","49","997"
18/07/2022 6:28:49 PM,"925","23.9","49","997"
18/07/2022 6:29:49 PM,"925","23.9","49","997"
18/07/2022 6:30:49 PM,"933","24.0","49","997"
18/07/2022 6:31:49 PM,"933","24.0","49","997"
18/07/2022 6:32:49 PM,"933","24.0","49","997"
18/07/2022 6:33:49 PM,"933","24.0","49","997"
18/07/2022 6:34:49 PM,"933","24.0","49","997"
18/07/2022 6:35:49 PM,"932","24.0","49","997"
18/07/2022 6:36:49 PM,"932","24.0","49","997"
18/07/2022 6:37:49 PM,"932","24.0","49","997"
18/07/2022 6:38:49 PM,"932","24.0","49","997"
18/07/2022 6:39:49 PM,"932","24.0","49","997"
18/07/2022 6:40:49 PM,"900","24.0","48","997"
18/07/2022 6:41:49 PM,"900","24.0","48","997"
18/07/2022 6:42:49 PM,"900","24.0","48","997"
18/07/2022 6:43:49 PM,"900","24.0","48","997"
18/07/2022 6:44:49 PM,"900","24.0","48","997"
18/07/2022 6:45:49 PM,"870","23.6","47","997"
18/07/2022 6:46:49 PM,"870","23.6","47","997"
18/07/2022 6:47:49 PM,"870","23.6","47","997"
18/07/2022 6:48:49 PM,"870","23.6","47","997"
18/07/2022 6:49:49 PM,"870","23.6","47","997"
18/07/2022 6:50:49 PM,"875","23.1","48","997"
18/07/2022 6:51:49 PM,"875","23.1","48","997"
18/07/2022 6:52:49 PM,"875","23.1","48","997"
18/07/2022 6:53:49 PM,"875","23.1","48","997"
18/07/2022 6:54:49 PM,"875","23.1","48","997"
18/07/2022 6:55:49 PM,"888","23.2","48","997"
18/07/2022 6:56:49 PM,"888","23.2","48","997"
18/07/2022 6:57:49 PM,"888","23.2","48","997"
18/07/2022 6:58:49 PM,"888","23.2","48","997"
18/07/2022 6:59:49 PM,"888","23.2","48","997"
18/07/2022 7:00:49 PM,"884","23.4","48","997"
18/07/2022 7:01:49 PM,"884","23.4","48","997"
18/07/2022 7:02:49 PM,"884","23.4","48","997"
18/07/2022 7:03:49 PM,"884","23.4","48","997"
18/07/2022 7:04:49 PM,"884","23.4","48","997"
18/07/2022 7:05:49 PM,"875","23.6","48","997"
18/07/2022 7:06:49 PM,"875","23.6","48","997"
18/07/2022 7:07:49 PM,"875","23.6","48","997"
18/07/2022 7:08:49 PM,"875","23.6","48","997"
18/07/2022 7:09:49 PM,"875","23.6","48","997"
18/07/2022 7:10:49 PM,"869","23.7","49","997"
18/07/2022 7:11:49 PM,"869","23.7","49","997"
18/07/2022 7:12:49 PM,"869","23.7","49","997"
18/07/2022 7:13:49 PM,"869","23.7","49","997"
18/07/2022 7:14:49 PM,"869","23.7","49","997"
18/07/2022 7:15:49 PM,"860","23.8","49","997"
18/07/2022 7:16:49 PM,"860","23.8","49","997"
18/07/2022 7:17:49 PM,"860","23.8","49","997"
18/07/2022 7:18:49 PM,"860","23.8","49","997"
18/07/2022 7:19:49 PM,"860","23.8","49","997"
18/07/2022 7:20:49 PM,"861","23.9","49","997"
18/07/2022 7:21:49 PM,"861","23.9","49","997"
18/07/2022 7:22:49 PM,"861","23.9","49","997"
18/07/2022 7:23:49 PM,"861","23.9","49","997"
18/07/2022 7:24:49 PM,"861","23.9","49","997"
18/07/2022 7:25:49 PM,"857","24.0","49","997"
18/07/2022 7:26:49 PM,"857","24.0","49","997"
18/07/2022 7:27:49 PM,"857","24.0","49","997"
18/07/2022 7:28:49 PM,"857","24.0","49","997"
18/07/2022 7:29:49 PM,"857","24.0","49","997"
18/07/2022 7:30:49 PM,"871","24.0","48","997"
18/07/2022 7:31:49 PM,"871","24.0","48","997"
18/07/2022 7:32:49 PM,"871","24.0","48","997"
18/07/2022 7:33:49 PM,"871","24.0","48","997"
18/07/2022 7:34:49 PM,"871","24.0","48","997"
18/07/2022 7:35:49 PM,"870","23.7","47","997"
18/07/2022 7:36:49 PM,"870","23.7","47","997"
18/07/2022 7:37:49 PM,"870","23.7","47","997"
18/07/2022 7:38:49 PM,"870","23.7","47","997"
18/07/2022 7:39:49 PM,"870","23.7","47","997"
18/07/2022 7:40:49 PM,"870","23.4","48","997"
18/07/2022 7:41:49 PM,"870","23.4","48","997"
18/07/2022 7:42:49 PM,"870","23.4","48","997"
18/07/2022 7:43:49 PM,"870","23.4","48","997"
18/07/2022 7:44:49 PM,"870","23.4","48","997"
18/07/2022 7:45:49 PM,"862","23.5","48","997"
18/07/2022 7:46:49 PM,"862","23.5","48","997"
18/07/2022 7:47:49 PM,"862","23.5","48","997"
18/07/2022 7:48:49 PM,"862","23.5","48","997"
18/07/2022 7:49:49 PM,"862","23.5","48","997"
18/07/2022 7:50:49 PM,"862","23.7","48","997"
18/07/2022 7:51:49 PM,"862","23.7","48","997"
18/07/2022 7:52:49 PM,"862","23.7","48","997"
18/07/2022 7:53:49 PM,"862","23.7","48","997"
18/07/2022 7:54:49 PM,"862","23.7","48","997"
18/07/2022 7:55:49 PM,"862","23.8","48","997"
18/07/2022 7:56:49 PM,"862","23.8","48","997"
18/07/2022 7:57:49 PM,"862","23.8","48","997"
18/07/2022 7:58:49 PM,"862","23.8","48","997"
18/07/2022 7:59:49 PM,"862","23.8","48","997"
18/07/2022 8:00:49 PM,"852","23.8","48","997"
18/07/2022 8:01:49 PM,"852","23.8","48","997"
18/07/2022 8:02:49 PM,"852","23.8","48","997"
18/07/2022 8:03:49 PM,"852","23.8","48","997"
18/07/2022 8:04:49 PM,"852","23.8","48","997"
18/07/2022 8:05:49 PM,"859","23.9","49","997"
18/07/2022 8:06:49 PM,"859","23.9","49","997"
18/07/2022 8:07:49 PM,"859","23.9","49","997"
18/07/2022 8:08:49 PM,"859","23.9","49","997"
18/07/2022 8:09:49 PM,"859","23.9","49","997"
18/07/2022 8:10:49 PM,"849","23.6","47","997"
18/07/2022 8:11:49 PM,"849","23.6","47","997"
18/07/2022 8:12:49 PM,"849","23.6","47","997"
18/07/2022 8:13:49 PM,"849","23.6","47","997"
18/07/2022 8:14:49 PM,"849","23.6","47","997"
18/07/2022 8:15:49 PM,"840","23.3","48","997"
18/07/2022 8:16:49 PM,"840","23.3","48","997"
18/07/2022 8:17:49 PM,"840","23.3","48","997"
18/07/2022 8:18:49 PM,"840","23.3","48","997"
18/07/2022 8:19:49 PM,"840","23.3","48","997"
18/07/2022 8:20:49 PM,"839","23.4","48","997"
18/07/2022 8:21:49 PM,"839","23.4","48","997"
18/07/2022 8:22:49 PM,"839","23.4","48","997"
18/07/2022 8:23:49 PM,"839","23.4","48","997"
18/07/2022 8:24:49 PM,"839","23.4","48","997"
18/07/2022 8:25:49 PM,"824","23.6","48","998"
18/07/2022 8:26:49 PM,"824","23.6","48","998"
18/07/2022 8:27:49 PM,"824","23.6","48","998"
18/07/2022 8:28:49 PM,"824","23.6","48","998"
18/07/2022 8:29:49 PM,"824","23.6","48","998"
18/07/2022 8:30:49 PM,"827","23.7","48","997"
18/07/2022 8:31:49 PM,"827","23.7","48","997"
18/07/2022 8:32:49 PM,"827","23.7","48","997"
18/07/2022 8:33:50 PM,"827","23.7","48","997"
18/07/2022 8:34:50 PM,"827","23.7","48","997"
18/07/2022 8:35:50 PM,"831","23.8","48","998"
18/07/2022 8:36:50 PM,"831","23.8","48","998"
18/07/2022 8:37:50 PM,"831","23.8","48","998"
18/07/2022 8:38:50 PM,"831","23.8","48","998"
18/07/2022 8:39:50 PM,"831","23.8","48","998"
18/07/2022 8:40:50 PM,"841","23.8","49","998"
18/07/2022 8:41:50 PM,"841","23.8","49","998"
18/07/2022 8:42:50 PM,"841","23.8","49","998"
18/07/2022 8:43:50 PM,"841","23.8","49","998"
18/07/2022 8:44:50 PM,"841","23.8","49","998"
18/07/2022 8:45:50 PM,"842","23.9","48","998"
18/07/2022 8:46:50 PM,"842","23.9","48","998"
18/07/2022 8:47:50 PM,"842","23.9","48","998"
18/07/2022 8:48:50 PM,"842","23.9","48","998"
18/07/2022 8:49:50 PM,"842","23.9","48","998"
18/07/2022 8:50:50 PM,"823","23.4","47","998"
18/07/2022 8:51:50 PM,"823","23.4","47","998"
18/07/2022 8:52:50 PM,"823","23.4","47","998"
18/07/2022 8:53:50 PM,"823","23.4","47","998"
18/07/2022 8:54:50 PM,"823","23.4","47","998"
18/07/2022 8:55:50 PM,"817","23.2","48","998"
18/07/2022 8:56:50 PM,"817","23.2","48","998"
18/07/2022 8:57:50 PM,"817","23.2","48","998"
18/07/2022 8:58:50 PM,"817","23.2","48","998"
18/07/2022 8:59:50 PM,"817","23.2","48","998"
18/07/2022 9:00:50 PM,"836","23.4","48","998"
18/07/2022 9:01:50 PM,"836","23.4","48","998"
18/07/2022 9:02:50 PM,"836","23.4","48","998"
18/07/2022 9:03:50 PM,"836","23.4","48","998"
18/07/2022 9:04:50 PM,"836","23.4","48","998"
18/07/2022 9:05:50 PM,"815","23.5","48","998"
18/07/2022 9:06:50 PM,"815","23.5","48","998"
18/07/2022 9:07:50 PM,"815","23.5","48","998"
18/07/2022 9:08:50 PM,"815","23.5","48","998"
18/07/2022 9:09:50 PM,"815","23.5","48","998"
18/07/2022 9:10:50 PM,"830","23.6","48","998"
18/07/2022 9:11:50 PM,"830","23.6","48","998"
18/07/2022 9:12:50 PM,"830","23.6","48","998"
18/07/2022 9:13:50 PM,"830","23.6","48","998"
18/07/2022 9:14:50 PM,"830","23.6","48","998"
18/07/2022 9:15:50 PM,"831","23.7","48","998"
18/07/2022 9:16:50 PM,"831","23.7","48","998"
18/07/2022 9:17:50 PM,"831","23.7","48","998"
18/07/2022 9:18:50 PM,"831","23.7","48","998"
18/07/2022 9:19:50 PM,"831","23.7","48","998"
18/07/2022 9:20:50 PM,"835","23.7","47","998"
18/07/2022 9:21:50 PM,"835","23.7","47","998"
18/07/2022 9:22:50 PM,"835","23.7","47","998"
18/07/2022 9:23:50 PM,"835","23.7","47","998"
18/07/2022 9:24:50 PM,"835","23.7","47","998"
18/07/2022 9:25:50 PM,"853","23.3","47","998"
18/07/2022 9:26:50 PM,"853","23.3","47","998"
18/07/2022 9:27:50 PM,"853","23.3","47","998"
18/07/2022 9:28:50 PM,"853","23.3","47","998"
18/07/2022 9:29:50 PM,"853","23.3","47","998"
18/07/2022 9:30:50 PM,"873","23.2","48","998"
18/07/2022 9:31:50 PM,"873","23.2","48","998"
18/07/2022 9:32:50 PM,"873","23.2","48","998"
18/07/2022 9:33:50 PM,"873","23.2","48","998"
18/07/2022 9:34:50 PM,"873","23.2","48","998"
18/07/2022 9:35:50 PM,"904","23.4","48","998"
18/07/2022 9:36:50 PM,"904","23.4","48","998"
18/07/2022 9:37:50 PM,"904","23.4","48","998"
18/07/2022 9:38:50 PM,"904","23.4","48","998"
18/07/2022 9:39:50 PM,"904","23.4","48","998"
18/07/2022 9:40:50 PM,"925","23.6","48","998"
18/07/2022 9:41:50 PM,"925","23.6","48","998"
18/07/2022 9:42:50 PM,"925","23.6","48","998"
18/07/2022 9:43:50 PM,"925","23.6","48","998"
18/07/2022 9:44:50 PM,"925","23.6","48","998"
18/07/2022 9:45:50 PM,"899","23.7","49","998"
18/07/2022 9:46:50 PM,"899","23.7","49","998"
18/07/2022 9:47:50 PM,"899","23.7","49","998"
18/07/2022 9:48:50 PM,"899","23.7","49","998"
18/07/2022 9:49:50 PM,"899","23.7","49","998"
18/07/2022 9:50:50 PM,"884","23.7","49","998"
18/07/2022 9:51:50 PM,"884","23.7","49","998"
18/07/2022 9:52:50 PM,"884","23.7","49","998"
18/07/2022 9:53:50 PM,"884","23.7","49","998"
18/07/2022 9:54:50 PM,"884","23.7","49","998"
18/07/2022 9:55:50 PM,"898","23.3","48","998"
18/07/2022 9:56:50 PM,"898","23.3","48","998"
18/07/2022 9:57:50 PM,"898","23.3","48","998"
18/07/2022 9:58:50 PM,"898","23.3","48","998"
18/07/2022 9:59:50 PM,"898","23.3","48","998"
18/07/2022 10:00:50 PM,"920","23.1","48","998"
18/07/2022 10:01:50 PM,"920","23.1","48","998"
18/07/2022 10:02:50 PM,"920","23.1","48","998"
18/07/2022 10:03:50 PM,"920","23.1","48","998"
18/07/2022 10:04:50 PM,"920","23.1","48","998"
18/07/2022 10:05:50 PM,"916","23.3","48","998"
18/07/2022 10:06:50 PM,"916","23.3","48","998"
18/07/2022 10:07:50 PM,"916","23.3","48","998"
18/07/2022 10:08:50 PM,"916","23.3","48","998"
18/07/2022 10:09:50 PM,"916","23.3","48","998"
18/07/2022 10:10:50 PM,"910","23.4","49","998"
18/07/2022 10:11:50 PM,"910","23.4","49","998"
18/07/2022 10:12:50 PM,"910","23.4","49","998"
18/07/2022 10:13:50 PM,"910","23.4","49","998"
18/07/2022 10:14:50 PM,"910","23.4","49","998"
18/07/2022 10:15:50 PM,"917","23.6","49","998"
18/07/2022 10:16:50 PM,"917","23.6","49","998"
18/07/2022 10:17:50 PM,"917","23.6","49","998"
18/07/2022 10:18:50 PM,"917","23.6","49","998"
18/07/2022 10:19:50 PM,"917","23.6","49","998"
18/07/2022 10:20:50 PM,"924","23.7","49","998"
18/07/2022 10:21:50 PM,"924","23.7","49","998"
18/07/2022 10:22:50 PM,"924","23.7","49","998"
18/07/2022 10:23:50 PM,"924","23.7","49","998"
18/07/2022 10:24:50 PM,"924","23.7","49","998"
18/07/2022 10:25:50 PM,"943","23.6","48","998"
18/07/2022 10:26:50 PM,"943","23.6","48","998"
18/07/2022 10:27:50 PM,"943","23.6","48","998"
18/07/2022 10:28:50 PM,"943","23.6","48","998"
18/07/2022 10:29:50 PM,"943","23.6","48","998"
18/07/2022 10:30:50 PM,"947","23.1","47","998"
18/07/2022 10:31:50 PM,"947","23.1","47","998"
18/07/2022 10:32:50 PM,"947","23.1","47","998"
18/07/2022 10:33:50 PM,"947","23.1","47","998"
18/07/2022 10:34:50 PM,"947","23.1","47","998"
18/07/2022 10:35:50 PM,"929","23.1","48","998"
18/07/2022 10:36:50 PM,"929","23.1","48","998"
18/07/2022 10:37:50 PM,"929","23.1","48","998"
18/07/2022 10:38:50 PM,"929","23.1","48","998"
18/07/2022 10:39:50 PM,"929","23.1","48","998"
18/07/2022 10:40:50 PM,"957","23.3","49","998"
18/07/2022 10:41:50 PM,"957","23.3","49","998"
18/07/2022 10:42:50 PM,"957","23.3","49","998"
18/07/2022 10:43:50 PM,"957","23.3","49","998"
18/07/2022 10:44:50 PM,"957","23.3","49","998"
18/07/2022 10:45:50 PM,"985","23.5","49","998"
18/07/2022 10:46:50 PM,"985","23.5","49","998"
18/07/2022 10:47:50 PM,"985","23.5","49","998"
18/07/2022 10:48:50 PM,"985","23.5","49","998"
18/07/2022 10:49:50 PM,"985","23.5","49","998"
18/07/2022 10:50:50 PM,"964","23.6","49","998"
18/07/2022 10:51:50 PM,"964","23.6","49","998"
18/07/2022 10:52:50 PM,"964","23.6","49","998"
18/07/2022 10:53:50 PM,"964","23.6","49","998"
18/07/2022 10:54:50 PM,"964","23.6","49","998"
18/07/2022 10:55:50 PM,"963","23.6","49","998"
18/07/2022 10:56:50 PM,"963","23.6","49","998"
18/07/2022 10:57:50 PM,"963","23.6","49","998"
18/07/2022 10:58:50 PM,"963","23.6","49","998"
18/07/2022 10:59:50 PM,"963","23.6","49","998"
18/07/2022 11:00:50 PM,"963","23.2","48","998"
18/07/2022 11:01:50 PM,"963","23.2","48","998"
18/07/2022 11:02:50 PM,"963","23.2","48","998"
18/07/2022 11:03:50 PM,"963","23.2","48","998"
18/07/2022 11:04:50 PM,"963","23.2","48","998"
18/07/2022 11:05:50 PM,"972","22.9","48","998"
18/07/2022 11:06:50 PM,"972","22.9","48","998"
18/07/2022 11:07:50 PM,"972","22.9","48","998"
